ResponseId,Country,Age,EdLevel
37234,India,18-24 years old,Bachelor
37235,USA,25-34 years old,Bachelor
37240,Turkey,25-34 years old,Bachelor
37241,USA,18-24 years old,Some College
37246,Australia,55-64 years old,Bachelor
37256,Taiwan,25-34 years old,Bachelor
37257,UK,35-44 years old,Associate degree
37260,UK,25-34 years old,Some College
37276,Spain,45-54 years old,Secondary school
37284,Thailand,25-34 years old,Master
37296,Kenya,35-44 years old,Bachelor
37301,Romania,25-34 years old,Other
37304,Austria,35-44 years old,Bachelor
37311,Sri Lanka,25-34 years old,Bachelor
37319,Mozambique,18-24 years old,Some College
37320,Croatia,45-54 years old,Master
37322,Indonesia,25-34 years old,Bachelor
37329,Canada,25-34 years old,Bachelor
37335,Spain,18-24 years old,Other
37337,China,25-34 years old,Bachelor
37341,Morocco,25-34 years old,Master
37342,Netherlands,25-34 years old,Bachelor
37345,Finland,35-44 years old,Bachelor
37352,Hong Kong,25-34 years old,Master
37362,Spain,25-34 years old,Master
37372,Germany,25-34 years old,Master
37380,Japan,45-54 years old,Master
37382,India,25-34 years old,Bachelor
37384,Germany,35-44 years old,Secondary school
37385,Spain,25-34 years old,Some College
37391,India,18-24 years old,Bachelor
37394,Sweden,35-44 years old,Master
37398,USA,18-24 years old,Associate degree
37399,South Africa,45-54 years old,Master
37400,Germany,25-34 years old,Master
37401,Hungary,45-54 years old,Bachelor
37403,Bulgaria,25-34 years old,Some College
37406,Bulgaria,35-44 years old,Bachelor
37410,India,25-34 years old,Bachelor
37414,Germany,35-44 years old,Secondary school
37415,Pakistan,25-34 years old,Bachelor
37416,Sweden,35-44 years old,Some College
37418,India,25-34 years old,Bachelor
37419,India,18-24 years old,Bachelor
37420,Belgium,35-44 years old,Master
37423,Netherlands,45-54 years old,Some College
37425,Germany,35-44 years old,Bachelor
37433,Ukraine,18-24 years old,Bachelor
37436,China,35-44 years old,Associate degree
37437,Turkey,25-34 years old,Some College
37439,Germany,35-44 years old,Master
37442,Austria,45-54 years old,Secondary school
37445,Taiwan,25-34 years old,Bachelor
37446,Spain,18-24 years old,Associate degree
37449,Spain,25-34 years old,Master
37455,Germany,25-34 years old,Bachelor
37458,Poland,35-44 years old,Bachelor
37459,India,18-24 years old,Bachelor
37473,Germany,25-34 years old,Bachelor
37474,Netherlands,35-44 years old,Bachelor
37483,Switzerland,18-24 years old,Secondary school
37490,Japan,55-64 years old,Bachelor
37492,UAE,25-34 years old,Professional
37499,France,25-34 years old,Master
37503,Germany,25-34 years old,Master
37506,Ukraine,25-34 years old,Bachelor
37508,Germany,18-24 years old,Bachelor
37522,Taiwan,45-54 years old,Master
37526,Germany,25-34 years old,Bachelor
37530,France,25-34 years old,Master
37531,France,25-34 years old,Bachelor
37536,Netherlands,18-24 years old,Bachelor
37540,Lithuania,35-44 years old,Master
37543,India,18-24 years old,Bachelor
37544,Australia,18-24 years old,Other
37547,Ukraine,25-34 years old,Bachelor
37549,Afghanistan,25-34 years old,Primary
37550,France,35-44 years old,Master
37551,Poland,25-34 years old,Master
37554,Austria,25-34 years old,Bachelor
37559,Ghana,18-24 years old,Bachelor
37560,India,25-34 years old,Bachelor
37562,Switzerland,25-34 years old,Master
37563,Germany,18-24 years old,Bachelor
37564,India,35-44 years old,Secondary school
37571,Netherlands,25-34 years old,Bachelor
37573,India,25-34 years old,Master
37575,Germany,18-24 years old,Secondary school
37577,UK,55-64 years old,Some College
37578,Austria,25-34 years old,Some College
37579,Denmark,25-34 years old,Master
37582,Austria,25-34 years old,Bachelor
37583,Singapore,35-44 years old,Master
37588,UK,25-34 years old,Master
37589,China,18-24 years old,Bachelor
37599,Ukraine,18-24 years old,Secondary school
37602,Poland,35-44 years old,Master
37603,India,35-44 years old,Professional
37604,UK,45-54 years old,Bachelor
37605,Sweden,35-44 years old,Master
37606,Ireland,25-34 years old,Bachelor
37607,UK,25-34 years old,Master
37610,India,18-24 years old,Professional
37613,France,25-34 years old,Master
37616,India,18-24 years old,Bachelor
37617,Germany,35-44 years old,Secondary school
37618,Pakistan,25-34 years old,Bachelor
37622,India,25-34 years old,Bachelor
37635,USA,25-34 years old,Bachelor
37637,Ukraine,35-44 years old,Master
37640,Algeria,35-44 years old,Master
37641,Sweden,18-24 years old,Secondary school
37642,Hong Kong,18-24 years old,Bachelor
37644,Ukraine,25-34 years old,Master
37647,Brazil,25-34 years old,Bachelor
37651,Netherlands,35-44 years old,Some College
37654,Nepal,25-34 years old,Primary
37662,Morocco,18-24 years old,Master
37663,UK,25-34 years old,Bachelor
37666,Germany,25-34 years old,Master
37671,Austria,25-34 years old,Bachelor
37672,Portugal,35-44 years old,Professional
37675,Chile,25-34 years old,Bachelor
37684,Poland,35-44 years old,Master
37685,India,25-34 years old,Bachelor
37695,Belgium,18-24 years old,Some College
37701,Armenia,25-34 years old,Bachelor
37705,France,18-24 years old,Bachelor
37706,Germany,25-34 years old,Master
37711,Netherlands,25-34 years old,Master
37717,UAE,25-34 years old,Master
37718,Kenya,18-24 years old,Bachelor
37721,Poland,25-34 years old,Master
37722,UK,25-34 years old,Bachelor
37729,Japan,18-24 years old,Bachelor
37731,Ukraine,18-24 years old,Master
37736,Denmark,18-24 years old,Secondary school
37738,Ukraine,25-34 years old,Bachelor
37739,Ukraine,25-34 years old,Master
37741,Dominican Republic,18-24 years old,Some College
37743,Poland,25-34 years old,Bachelor
37748,Senegal,25-34 years old,Some College
37759,Germany,55-64 years old,Master
37760,Denmark,25-34 years old,Master
37763,Romania,18-24 years old,Bachelor
37768,Germany,25-34 years old,Bachelor
37778,Ukraine,18-24 years old,Master
37779,Thailand,25-34 years old,Bachelor
37781,Thailand,45-54 years old,Bachelor
37785,Netherlands,55-64 years old,Associate degree
37790,India,25-34 years old,Bachelor
37795,Germany,18-24 years old,Secondary school
37799,Russia,45-54 years old,Some College
37803,India,25-34 years old,Bachelor
37804,Germany,35-44 years old,Master
37805,Switzerland,25-34 years old,Some College
37807,Ukraine,35-44 years old,Master
37812,USA,35-44 years old,Master
37817,Spain,25-34 years old,Bachelor
37818,Hungary,25-34 years old,Some College
37823,Morocco,25-34 years old,Master
37830,Netherlands,35-44 years old,Bachelor
37835,Ukraine,18-24 years old,Master
37838,Germany,35-44 years old,Secondary school
37840,Italy,35-44 years old,Bachelor
37844,Netherlands,25-34 years old,Bachelor
37847,France,25-34 years old,Master
37853,Dominican Republic,25-34 years old,Master
37854,Italy,35-44 years old,Secondary school
37856,Australia,18-24 years old,Some College
37857,Switzerland,45-54 years old,Some College
37858,Germany,35-44 years old,Bachelor
37859,Austria,25-34 years old,Bachelor
37866,Nigeria,18-24 years old,Some College
37867,Ukraine,18-24 years old,Bachelor
37869,Latvia,35-44 years old,Master
37874,India,18-24 years old,Bachelor
37875,Ukraine,25-34 years old,Master
37883,Italy,45-54 years old,Master
37888,Spain,25-34 years old,Professional
37889,India,25-34 years old,Master
37890,Netherlands,45-54 years old,Bachelor
37892,India,18-24 years old,Bachelor
37895,USA,55-64 years old,Bachelor
37896,Spain,25-34 years old,Bachelor
37897,Germany,25-34 years old,Bachelor
37898,Austria,45-54 years old,Bachelor
37899,Spain,25-34 years old,Some College
37905,Czech Republic,45-54 years old,Master
37906,Australia,35-44 years old,Some College
37917,Poland,35-44 years old,Master
37918,Russia,25-34 years old,Some College
37923,Denmark,18-24 years old,Associate degree
37926,India,35-44 years old,Bachelor
37927,UK,45-54 years old,Master
37933,UK,35-44 years old,Some College
37937,Belgium,25-34 years old,Master
37945,UK,35-44 years old,Associate degree
37946,Switzerland,25-34 years old,Master
37949,Austria,25-34 years old,Bachelor
37954,Germany,35-44 years old,Some College
37955,India,25-34 years old,Master
37957,India,25-34 years old,Master
37958,Switzerland,35-44 years old,Master
37960,Austria,35-44 years old,Bachelor
37964,Egypt,25-34 years old,Bachelor
37967,Finland,35-44 years old,Professional
37969,France,35-44 years old,Master
37970,Brazil,25-34 years old,Associate degree
37971,Bulgaria,18-24 years old,Secondary school
37974,Kenya,18-24 years old,Bachelor
37975,Brazil,25-34 years old,Bachelor
37981,India,25-34 years old,Bachelor
37982,UAE,35-44 years old,Bachelor
37984,Germany,18-24 years old,Secondary school
37986,Luxembourg,18-24 years old,Master
37987,USA,35-44 years old,Bachelor
37988,India,25-34 years old,Bachelor
37989,Venezuela,25-34 years old,Some College
37990,Ukraine,35-44 years old,Some College
37991,Croatia,25-34 years old,Bachelor
37994,Turkey,35-44 years old,Associate degree
37997,Ukraine,25-34 years old,Master
37998,USA,35-44 years old,Some College
37999,Netherlands,18-24 years old,Bachelor
38004,France,25-34 years old,Master
38005,Finland,55-64 years old,Master
38006,India,35-44 years old,Bachelor
38008,Brazil,18-24 years old,Bachelor
38009,Bangladesh,25-34 years old,Master
38010,India,25-34 years old,Secondary school
38012,India,18-24 years old,Bachelor
38014,Germany,25-34 years old,Some College
38023,India,25-34 years old,Bachelor
38025,Australia,25-34 years old,Bachelor
38026,UK,25-34 years old,Bachelor
38034,Slovenia,25-34 years old,Associate degree
38035,Bulgaria,25-34 years old,Some College
38036,USA,25-34 years old,Bachelor
38041,Ukraine,25-34 years old,Secondary school
38043,Canada,25-34 years old,Bachelor
38046,Latvia,25-34 years old,Associate degree
38048,UK,35-44 years old,Secondary school
38050,Germany,45-54 years old,Bachelor
38056,Poland,25-34 years old,Master
38057,Sweden,25-34 years old,Associate degree
38058,Brazil,25-34 years old,Bachelor
38061,Spain,25-34 years old,Master
38062,UK,25-34 years old,Bachelor
38064,USA,55-64 years old,Some College
38070,USA,25-34 years old,Bachelor
38071,Australia,55-64 years old,Master
38075,Italy,35-44 years old,Master
38076,Turkey,25-34 years old,Bachelor
38078,India,25-34 years old,Bachelor
38079,Bulgaria,25-34 years old,Bachelor
38080,Denmark,25-34 years old,Professional
38084,India,18-24 years old,Bachelor
38086,Estonia,25-34 years old,Bachelor
38087,USA,18-24 years old,Bachelor
38088,Norway,25-34 years old,Bachelor
38089,Kazakhstan,35-44 years old,Associate degree
38098,Czech Republic,25-34 years old,Master
38099,Brazil,25-34 years old,Bachelor
38107,UK,35-44 years old,Associate degree
38121,Switzerland,35-44 years old,Secondary school
38123,USA,25-34 years old,Some College
38126,UK,25-34 years old,Some College
38131,Slovakia,35-44 years old,Master
38132,Netherlands,25-34 years old,Master
38133,Spain,45-54 years old,Bachelor
38135,Spain,35-44 years old,Some College
38137,Russia,35-44 years old,Bachelor
38138,UK,35-44 years old,Master
38140,USA,55-64 years old,Some College
38141,India,18-24 years old,Secondary school
38142,Germany,18-24 years old,Bachelor
38148,USA,35-44 years old,Master
38152,Nepal,18-24 years old,Bachelor
38162,Pakistan,18-24 years old,Primary
38163,Austria,18-24 years old,Associate degree
38164,Brazil,35-44 years old,Bachelor
38169,Spain,25-34 years old,Associate degree
38171,Germany,25-34 years old,Some College
38175,Germany,45-54 years old,Master
38176,Nigeria,25-34 years old,Bachelor
38181,Sweden,25-34 years old,Associate degree
38184,USA,18-24 years old,Some College
38186,Germany,25-34 years old,Master
38189,USA,35-44 years old,Bachelor
38192,Switzerland,35-44 years old,Bachelor
38196,Brazil,45-54 years old,Bachelor
38197,Moldova,18-24 years old,Bachelor
38198,Ethiopia,35-44 years old,Bachelor
38201,USA,25-34 years old,Bachelor
38204,Germany,35-44 years old,Bachelor
38212,Canada,35-44 years old,Bachelor
38214,Bulgaria,35-44 years old,Bachelor
38216,USA,35-44 years old,Secondary school
38218,Tanzania,25-34 years old,Bachelor
38219,France,25-34 years old,Bachelor
38220,Poland,35-44 years old,Some College
38228,Poland,25-34 years old,Some College
38230,UK,45-54 years old,Bachelor
38238,UK,45-54 years old,Some College
38239,Poland,18-24 years old,Bachelor
38240,Nepal,25-34 years old,Some College
38242,USA,25-34 years old,Master
38243,Brazil,18-24 years old,Bachelor
38245,USA,25-34 years old,Bachelor
38256,Pakistan,18-24 years old,Some College
38258,Germany,25-34 years old,Bachelor
38259,USA,25-34 years old,Bachelor
38264,South Africa,45-54 years old,Bachelor
38267,UK,35-44 years old,Master
38268,Netherlands,25-34 years old,Bachelor
38271,Brazil,35-44 years old,Professional
38274,Argentina,25-34 years old,Professional
38276,Denmark,35-44 years old,Master
38278,USA,55-64 years old,Bachelor
38280,Uzbekistan,18-24 years old,Some College
38281,Canada,35-44 years old,Master
38284,France,25-34 years old,Master
38285,Bangladesh,25-34 years old,Bachelor
38291,Algeria,25-34 years old,Master
38293,Greece,35-44 years old,Master
38294,Germany,18-24 years old,Bachelor
38295,Germany,Under 18 years old,Primary
38298,Norway,45-54 years old,Secondary school
38300,Somalia,25-34 years old,Some College
38301,Spain,35-44 years old,Bachelor
38303,Mexico,25-34 years old,Bachelor
38304,Belgium,35-44 years old,Bachelor
38305,Germany,25-34 years old,Master
38311,UAE,35-44 years old,Master
38315,USA,55-64 years old,Bachelor
38317,Netherlands,45-54 years old,Master
38318,Ukraine,18-24 years old,Master
38319,Saudi Arabia,35-44 years old,Bachelor
38322,Ghana,25-34 years old,Bachelor
38323,France,25-34 years old,Master
38324,Germany,25-34 years old,Professional
38325,Spain,35-44 years old,Some College
38328,France,25-34 years old,Master
38337,USA,25-34 years old,Bachelor
38338,USA,55-64 years old,Bachelor
38340,Syria,18-24 years old,Associate degree
38341,Sweden,25-34 years old,Secondary school
38344,USA,25-34 years old,Bachelor
38346,USA,35-44 years old,Some College
38347,USA,18-24 years old,Bachelor
38352,Brazil,35-44 years old,Some College
38354,USA,35-44 years old,Bachelor
38356,France,35-44 years old,Bachelor
38357,Germany,25-34 years old,Some College
38358,Israel,35-44 years old,Bachelor
38359,Finland,35-44 years old,Bachelor
38372,USA,35-44 years old,Bachelor
38374,Iraq,18-24 years old,Bachelor
38375,Viet Nam,25-34 years old,Bachelor
38376,India,25-34 years old,Bachelor
38378,Kenya,25-34 years old,Some College
38379,Romania,35-44 years old,Master
38380,Colombia,18-24 years old,Associate degree
38382,USA,18-24 years old,Secondary school
38389,Canada,35-44 years old,Professional
38390,Belgium,35-44 years old,Bachelor
38391,Poland,35-44 years old,Bachelor
38398,Switzerland,35-44 years old,Bachelor
38400,USA,25-34 years old,Master
38405,Netherlands,25-34 years old,Master
38406,USA,25-34 years old,Professional
38408,Germany,25-34 years old,Bachelor
38411,Spain,35-44 years old,Master
38416,USA,35-44 years old,Master
38420,France,18-24 years old,Bachelor
38427,UK,45-54 years old,Bachelor
38428,Malaysia,25-34 years old,Bachelor
38432,Spain,35-44 years old,Bachelor
38435,USA,25-34 years old,Bachelor
38437,USA,45-54 years old,Some College
38438,Spain,35-44 years old,Some College
38439,USA,25-34 years old,Associate degree
38440,Poland,25-34 years old,Some College
38445,Ukraine,18-24 years old,Bachelor
38448,Chile,25-34 years old,Some College
38449,Indonesia,18-24 years old,Some College
38450,UK,18-24 years old,Secondary school
38454,Suriname,35-44 years old,Master
38459,Argentina,35-44 years old,Master
38468,Philippines,18-24 years old,Bachelor
38469,Colombia,35-44 years old,Bachelor
38472,France,25-34 years old,Master
38475,USA,25-34 years old,Master
38476,Bulgaria,45-54 years old,Some College
38489,Pakistan,18-24 years old,Bachelor
38491,USA,35-44 years old,Some College
38493,Poland,18-24 years old,Secondary school
38495,Spain,35-44 years old,Master
38496,USA,45-54 years old,Bachelor
38498,USA,25-34 years old,Professional
38505,Iraq,25-34 years old,Bachelor
38509,Netherlands,25-34 years old,Some College
38511,Ecuador,25-34 years old,Associate degree
38513,Dominican Republic,25-34 years old,Bachelor
38515,USA,25-34 years old,Professional
38517,USA,25-34 years old,Bachelor
38525,Germany,18-24 years old,Bachelor
38527,USA,25-34 years old,Master
38528,Netherlands,45-54 years old,Bachelor
38532,India,35-44 years old,Master
38534,Brazil,25-34 years old,Bachelor
38542,Brazil,18-24 years old,Some College
38543,Sri Lanka,25-34 years old,Master
